Avg_2_headway,time/fps,Avg_0_headway,time/total_timesteps,time/time_elapsed,Total_Lane_Changes,time/iterations,Total_Crashed_Cras,Avg_1_speed,Avg_2_speed,Avg_0_speed,Avg_1_headway,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/value_loss,train/approx_kl,train/loss,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/learning_rate
277.4463154027774,10,317.8289642827069,367902,34303,3.0,6636,2,8.420559481856538,7.460138487222867,7.460138487222867,0.0,39.24983083000001,58.87,,,,,,,,,,
4.548300252504547,10,309.5403705217485,367962,34308,126.0,6637,1,16.26779329248879,16.252048686019386,16.60909813347604,285.1490455172566,38.98206433,58.77,,,,,,,,,,
0.0,10,281.0129713514116,368022,34314,0.0,6638,0,20.000000000000014,20.000000000000014,20.000000000000014,283.88654440510686,39.07005079,58.77,,,,,,,,,,
0.0,10,298.53485812530187,368082,34320,35.0,6639,0,20.152796473254565,20.152796473254565,20.154925908519722,289.52972047435657,39.07182744000001,58.77,,,,,,,,,,
,10,,368128,34324,,719,,,,,,39.07335029,58.77,,,,,,,,,,
0.0,10,372.61315696991346,368142,34326,1.0,6640,1,16.24242893806602,16.24242893806602,16.09407467521188,266.6410310285239,39.07335029,58.77,7190,21.45433078482747,0.03115216,0.626714825630188,-1.8337860524654388,0.8698008,-0.03245574112515896,0.2517578125,0.2,0.0003
0.0,10,298.3936505465199,368202,34332,53.0,6641,0,20.118164446143165,20.118164446143165,20.118926561944935,283.72978676898765,39.57309648,58.77,,,,,,,,,,
0.0,10,289.83741007738035,368262,34338,0.0,6642,0,20.236084757865314,20.236084757865314,20.23625771373188,283.61210033224324,39.56472084000001,58.77,,,,,,,,,,
0.0,10,406.9817286287333,368322,34344,134.0,6643,2,10.930457945246404,10.930457945246404,10.505233365234039,462.86471847862276,40.07690358000001,58.8,,,,,,,,,,
0.0,10,290.2657941322898,368382,34349,0.0,6644,0,20.000000000000014,20.000000000000014,20.000000000000014,284.74873620434005,39.14627753,58.8,,,,,,,,,,
