time/episodes,Total_Lane_Changes,time/fps,time/total_timesteps,Total_Crashed_Cras,Avg_0_speed,Avg_1_speed,Avg_1_headway,Avg_2_headway,Avg_0_headway,Avg_2_speed,time/time_elapsed,rollout/exploration_rate,rollout/ep_len_mean,rollout/ep_rew_mean,train/n_updates,train/loss,train/learning_rate
11,3.0,12,350,2,12.228003367440675,12.563985590242456,210.79634841123686,0.0,245.47867732872407,12.563985590242456,28,0.8947650000000003,31.181818181818183,-9.475596999999999,62,0.07731838524341583,0.005
12,,12,350,,,,,,,,28,0.8947499999999997,29.166666666666668,-8.799707083333333,,,
12,62.0,12,410,2,9.732606455284092,10.276953623418436,47.92661516924673,112.70157705108703,484.88042804700456,9.63906328452088,33,0.8938650000000001,29.166666666666668,-8.799707083333333,77,0.055543333292007446,0.005
13,3.0,12,427,2,7.985662572431322,7.7483528568596824,200.41364643814882,0.0,88.5828888607748,7.7483528568596824,34,0.8936100000000002,31.53846153846154,-12.53514546153846,81,0.08809491991996765,0.005
14,174.0,12,487,2,9.285774365770282,9.796413882643174,53.60432531710468,107.33875026187945,476.92722806388724,9.186694221125387,38,0.8927100000000002,30.5,-12.063998357142856,96,0.07106702029705048,0.005
15,2.0,12,493,2,23.267918474146292,23.31335196042648,213.89653411688198,0.0,221.30386136679465,23.31335196042648,39,0.8926200000000002,32.46666666666667,-12.763397933333332,98,0.03965863212943077,0.005
16,,12,493,,,,,,,,39,0.8926049999999996,30.8125,-11.860693625,,,
16,7.0,12,497,1,23.981826405708595,24.06020634852739,210.98561425822692,0.0,212.95393647401087,24.06020634852739,39,0.89256,30.8125,-11.860693625,99,0.04962631314992905,0.005
17,3.0,12,549,2,7.451033752444939,8.411823133273792,0.0,366.80112352106903,648.001061660282,7.451033752444939,43,0.8917800000000001,29.235294117647058,-11.23616194117647,112,0.03236601501703262,0.005
18,177.0,12,609,2,10.200021862032377,10.644375956506572,362.9859314001544,6.013133172476541,291.39184932272065,10.628625310919215,48,0.8908800000000001,30.5,-12.390052277777777,127,0.027315322309732437,0.005
19,3.0,12,622,2,12.07114839013154,12.589007558276133,291.4019322876952,0.0,157.59041545335515,12.589007558276133,49,0.8906850000000003,32.05263157894737,-12.653134105263158,130,0.018072187900543213,0.005
20,,12,622,,,,,,,,49,0.8906699999999999,31.1,-11.9126094,,,
20,97.0,12,656,2,11.043173655322233,11.544887833581935,344.744421563741,0.0,233.43929011303,11.544887833581935,52,0.8901749999999997,31.1,-11.9126094,138,0.04952150583267212,0.005
21,3.0,12,693,2,8.962492656865138,9.563610284072263,578.8374909022474,0.0,334.5928581689225,9.563610284072263,55,0.8896199999999996,31.238095238095237,-11.873368476190475,148,0.05115500092506409,0.005
22,160.0,12,753,2,10.708492628478437,11.178593716854921,512.5452986215712,0.0,142.87123524937851,11.178593716854921,60,0.8887200000000004,31.5,-12.43170609090909,163,0.020196743309497833,0.005
23,3.0,12,761,2,8.383922781889245,8.149803164959105,197.72558825635338,0.0,252.43785445374294,8.149803164959105,60,0.8886000000000003,32.73913043478261,-13.453398260869564,165,0.06702157855033875,0.005
24,,12,761,,,,,,,,60,0.8885849999999998,31.708333333333332,-13.037721541666668,,,
24,175.0,12,821,2,9.415497458764861,9.895798987860413,463.4142707743475,0.0,242.77571784765001,9.895798987860413,65,0.8877000000000002,31.708333333333332,-13.037721541666668,180,0.021134622395038605,0.005
25,0.0,12,825,2,16.19186794492761,15.871256313752792,195.3507975012488,0.0,239.79004368859574,15.871256313752792,65,0.8876400000000002,32.84,-14.31891996,181,0.10069882124662399,0.005
26,10.0,12,830,2,20.383744873379406,20.370198567617,212.15710709598133,0.0,212.01994131689943,20.370198567617,66,0.8875649999999997,31.73076923076923,-13.844334384615385,182,0.05636674910783768,0.005
27,2.0,12,866,2,7.905265823618757,8.37266987959421,375.3850076005416,0.0,350.2455980001737,8.37266987959421,69,0.887025,30.74074074074074,-13.415243592592594,191,0.031961046159267426,0.005
28,,12,866,,,,,,,,69,0.8870100000000003,30.928571428571427,-13.30223442857143,,,
28,3.0,12,870,2,21.919215112755907,22.079505735319486,242.02177886950835,0.0,242.76851308486076,22.079505735319486,69,0.8869649999999999,30.928571428571427,-13.30223442857143,192,0.08235645294189453,0.005
29,3.0,12,889,2,7.546748736210234,8.020669425744904,357.1623628793717,0.0,217.34389024815107,8.020669425744904,71,0.88668,30.0,-12.885546137931037,197,0.09470704197883606,0.005
30,7.0,12,894,2,19.745383293197264,19.923339393145238,237.17618437956853,0.0,209.83065586010432,19.923339393145238,71,0.8866050000000003,29.633333333333333,-12.73173766666667,198,0.037298765033483505,0.005
31,2.0,12,917,2,7.656232710256887,8.128012444534498,464.2819300282538,0.0,150.68391659303006,8.128012444534498,73,0.8862600000000005,28.838709677419356,-12.327586322580647,204,0.03965092450380325,0.005
32,,12,917,,,,,,,,73,0.886245,28.65625,-12.41786546875,,,
32,9.0,12,923,2,23.27783574069349,23.33854118928001,239.16257932991144,0.0,204.90975613872092,23.33854118928001,73,0.8861700000000003,28.65625,-12.41786546875,205,0.050880737602710724,0.005
33,2.0,12,937,2,8.036315851071054,7.7986777988340785,77.07879309649968,0.0,302.9882650954672,7.7986777988340785,75,0.8859600000000001,27.96969696969697,-12.000033878787878,209,0.04823731631040573,0.005
34,49.0,12,955,2,11.70174177445269,11.52209182383786,221.29903802474496,0.0,154.48375840990266,11.52209182383786,76,0.8856899999999999,27.558823529411764,-11.815135235294116,213,0.07454969733953476,0.005
35,2.0,12,988,2,9.215232176051526,9.811901591808258,529.3266986072381,0.0,288.92055351645365,9.811901591808258,79,0.8851949999999997,27.285714285714285,-11.773668228571427,221,0.04793023690581322,0.005
36,,12,988,,,,,,,,79,0.8851800000000002,27.444444444444443,-12.391348333333333,,,
36,6.0,12,993,2,19.411318000082606,19.45028272458268,270.1736834424147,0.0,214.77205843412037,19.45028272458268,79,0.8851200000000001,27.444444444444443,-12.391348333333333,223,0.05254383385181427,0.005
37,2.0,12,1053,2,29.850329826605797,1.3387843878773191e-08,448.70178519255285,478.4240219198962,0.0,3.4248301499565582e-09,84,0.88422,26.83783783783784,-12.141506702702701,238,0.03718739002943039,0.005
38,126.0,12,1097,2,10.696797407031283,10.50356326131262,404.1666125831264,10.631644931553248,186.16452422770234,10.50356326109122,87,0.8835600000000002,27.710526315789473,-12.464929815789471,249,0.069708451628685,0.005
39,1.0,12,1107,2,9.828977796386962,9.529747530513461,134.1504666594726,0.0,262.45662297316096,9.529747530513461,88,0.88341,28.128205128205128,-12.568038846153843,251,0.021868523210287094,0.005
40,,12,1107,,,,,,,,88,0.8833949999999997,27.675,-12.3907527,,,
40,83.0,12,1140,2,11.308781845640965,10.945596975099914,178.95598361482124,0.0,141.6924600505761,10.945596975099914,91,0.882915,27.675,-12.3907527,259,0.07138454914093018,0.005
41,3.0,12,1171,2,8.02059239818218,7.783631284668643,162.08500161259406,0.0,31.57986089744918,7.783631284668643,93,0.88245,27.804878048780488,-12.61816380487805,267,0.07741309702396393,0.005
42,29.0,12,1187,2,15.665133077487534,15.471099243228347,181.2088806724962,0.0,219.83652135977314,15.471099243228347,94,0.8822099999999997,27.88095238095238,-12.514734,271,0.05066264048218727,0.005
43,3.0,12,1204,2,11.246732969855426,11.959050217243503,297.8416631503935,0.0,242.51982942207678,11.959050217243503,96,0.8819549999999998,27.6046511627907,-12.314723209302326,275,0.06934510171413422,0.005
44,,12,1204,,,,,,,,96,0.8819400000000003,27.363636363636363,-11.993246977272726,,,
44,22.0,12,1212,2,18.728418886943402,18.831762894567373,225.72488816494518,0.0,186.83586711899093,18.831762894567373,97,0.8818349999999997,27.363636363636363,-11.993246977272726,277,0.044099271297454834,0.005
45,2.0,12,1221,2,8.831135132410378,9.434821767865843,241.0856030000133,0.0,227.5275822351319,9.434821767865843,98,0.8817,26.933333333333334,-11.758879288888888,280,0.03614683449268341,0.005
46,171.0,12,1280,2,11.477272214383865,11.964192834013751,469.60904265894726,0.0,190.7874606600225,11.964192834013751,103,0.8808150000000003,26.543478260869566,-11.588405608695652,294,0.06249091774225235,0.005
47,3.0,12,1305,2,7.971564858752762,7.734114445971061,249.60847939197822,0.0,27.350399179399915,7.734114445971061,105,0.8804399999999997,27.23404255319149,-12.017042702127657,301,0.039684973657131195,0.005
48,,12,1305,,,,,,,,105,0.880425,27.1875,-11.879725812499998,,,
48,56.0,12,1334,2,10.288926093520455,10.68337436348394,303.03077020547676,0.0,222.9585380037816,10.68337436348394,107,0.8800050000000004,27.1875,-11.879725812499998,308,0.02473633550107479,0.005
49,1.0,12,1339,2,12.374908127139577,13.06514098948304,238.51561137184575,0.0,202.40897859323002,13.06514098948304,107,0.8799299999999999,27.224489795918366,-12.05304263265306,309,0.08419696986675262,0.005
50,95.0,12,1377,2,11.891152879134003,12.319951532698425,361.79739306020946,0.0,177.74142660270044,12.319951532698425,111,0.8793600000000001,26.78,-11.897260959999999,319,0.02764248289167881,0.005
51,3.0,12,1394,2,8.535170434021385,8.303089361169349,196.18235727156468,0.0,87.9515405138834,8.303089361169349,112,0.8791050000000004,27.0,-12.264658156862742,323,0.1251225471496582,0.005
52,,12,1394,,,,,,,,112,0.8790899999999999,26.807692307692307,-12.271543057692305,,,
52,113.0,12,1454,2,9.281080502586367,9.760392525932966,461.32853643356896,0.0,262.3267378709618,9.760392525932966,117,0.8782050000000003,26.807692307692307,-12.271543057692305,338,0.051418401300907135,0.005
53,3.0,12,1461,2,12.987504651983322,12.64187639303856,223.55818827326698,0.0,167.35353363632566,12.64187639303856,117,0.8780999999999998,27.433962264150942,-13.167291169811318,340,0.030830539762973785,0.005
54,14.0,12,1467,2,17.017864853117683,16.849779994122073,200.61283915552744,0.0,210.1890233397794,16.849779994122073,118,0.8780099999999997,27.055555555555557,-12.9507132037037,341,0.13728627562522888,0.005
55,3.0,12,1498,2,9.429190245993698,9.126452953761754,78.56245428751856,0.0,448.75135802704614,9.126452953761754,120,0.8775449999999996,26.672727272727272,-12.811692399999997,349,0.06578899174928665,0.005
56,,12,1498,,,,,,,,120,0.87753,26.75,-12.705484892857143,,,
56,167.0,12,1558,2,9.882223192152459,10.341193396250612,440.7985213269249,0.0,233.25571032708905,10.341193396250612,125,0.8766450000000003,26.75,-12.705484892857143,364,0.02194976434111595,0.005
57,3.0,12,1589,2,9.357360551428698,9.951250176875881,419.4424249834865,0.0,284.8023196911405,9.951250176875881,128,0.8761800000000004,27.333333333333332,-12.874226298245615,372,0.014491855166852474,0.005
58,150.0,12,1644,2,9.806243574095353,10.31010688352857,59.23725920171796,93.51483372759985,461.48787990026733,9.71845368831606,132,0.8753549999999999,27.396551724137932,-12.994799224137932,385,0.07079064100980759,0.005
59,2.0,12,1653,2,13.706706307877845,13.662221183593507,240.54883770649292,0.0,185.3672513785594,13.662221183593507,133,0.8752200000000002,27.864406779661017,-13.131216677966101,388,0.08620912581682205,0.005
60,,12,1653,,,,,,,,133,0.8752049999999998,27.55,-12.857293066666665,,,
60,117.0,12,1713,2,10.950293993472988,11.43991003780314,58.87971287608609,94.99888013731386,459.8697962520361,10.849265665230835,137,0.8743200000000002,27.55,-12.857293066666665,403,0.07138489931821823,0.005
61,2.0,12,1773,2,7.573595162343901,8.529476958545818,0.0,531.0469852334656,567.2973407385564,7.573595162343901,142,0.8734200000000001,28.081967213114755,-13.391203540983605,418,0.07267610728740692,0.005
62,5.0,12,1777,1,20.916542875189656,21.250401407579044,173.10517688800468,106.20939704669313,273.575793304402,21.059225048338664,143,0.87336,28.596774193548388,-13.684468064516128,419,0.029942844063043594,0.005
63,3.0,12,1797,2,9.2008334595738,9.797784653480212,371.31547804043987,0.0,250.46494320471686,9.797784653480212,144,0.8730599999999997,28.206349206349206,-13.486189095238094,424,0.033714644610881805,0.005
64,,12,1797,,,,,,,,144,0.8730450000000001,28.078125,-13.49834175,,,
64,20.0,12,1812,2,15.280613164581224,15.01712443869052,166.9527573826971,0.0,217.66010361677473,15.01712443869052,146,0.8728349999999999,28.078125,-13.49834175,427,0.025045260787010193,0.005
65,2.0,12,1817,2,23.789278323958968,23.70835686113728,213.506460773085,0.0,204.94782361249088,23.70835686113728,146,0.8727600000000002,27.876923076923077,-13.39814166153846,429,0.031860124319791794,0.005
66,23.0,12,1830,1,19.268719084030472,19.346580142608786,225.5730959633583,0.0,190.94072324593944,19.346580142608786,147,0.8725649999999996,27.53030303030303,-13.197446848484848,432,0.10715760290622711,0.005
67,2.0,12,1834,2,17.048980672684,16.613064017930895,190.21803115035323,0.0,204.0241272507942,16.613064017930895,147,0.8725050000000004,27.313432835820894,-12.993272507462686,433,0.07297243177890778,0.005
68,,12,1834,,,,,,,,147,0.87249,26.970588235294116,-12.833547617647058,,,
68,162.0,12,1894,2,15.222225886237656,14.381093019712177,220.3726775321594,0.0,255.93826482723887,14.381093019712177,152,0.8716050000000004,26.970588235294116,-12.833547617647058,448,0.009720192290842533,0.005
69,3.0,12,1954,2,9.370829235875732,9.964455283595527,753.1231904187742,0.0,248.66501961775725,9.964455283595527,157,0.8707050000000003,27.44927536231884,-12.775561231884058,463,0.013790269382297993,0.005
70,23.0,12,1963,2,22.135462434532577,22.297843931161133,268.5017777120005,0.0,221.32695080961102,22.297843931161133,158,0.8705699999999997,27.914285714285715,-13.101553742857144,465,0.04226838797330856,0.005
71,3.0,12,1991,2,13.701203135551603,13.561118954902952,402.6351038933542,0.0,19.617934337976862,13.561118954902952,160,0.8701500000000002,27.64788732394366,-12.865905915492958,472,0.04719376936554909,0.005
72,,12,1991,,,,,,,,160,0.8701349999999997,27.65277777777778,-12.658659472222222,,,
72,10.0,12,1997,2,23.208636497220404,23.205411130942824,231.47734150696073,0.0,175.84517882376082,23.205411130942824,161,0.8700600000000001,27.65277777777778,-12.658659472222222,474,0.012984475120902061,0.005
73,2.0,12,2018,2,7.4970074839849055,7.971901588328705,366.35807552781523,0.0,226.95948009902042,7.971901588328705,163,0.8697450000000002,27.356164383561644,-12.471885027397262,479,0.05801943689584732,0.005
74,25.0,12,2031,2,15.839789870126328,15.592004588143071,173.042020766105,0.0,236.58800804258607,15.592004588143071,164,0.8695500000000004,27.27027027027027,-12.49438733783784,482,0.060358867049217224,0.005
75,3.0,12,2044,2,9.967045713431574,9.670258542435572,251.59540578882354,0.0,118.6909838809446,9.670258542435572,165,0.8693549999999998,27.08,-12.352725000000001,485,0.0210587065666914,0.005
76,,12,2044,,,,,,,,165,0.8693400000000002,26.894736842105264,-12.280505881578948,,,
76,145.0,12,2095,2,9.85189103409002,10.321813219649853,465.6055040603039,0.0,239.3883338691724,10.321813219649853,169,0.8685900000000002,26.894736842105264,-12.280505881578948,498,0.03266126662492752,0.005
77,2.0,12,2098,2,22.103031756330573,21.754342699241455,208.41338617277847,0.0,200.69800999917464,21.754342699241455,169,0.8685449999999998,27.207792207792206,-12.637349610389611,499,0.06192495673894882,0.005
78,172.0,12,2158,2,13.492592320666507,9.444875866528212,206.36883656947592,20.989514913114597,102.30378731024811,9.444875866528212,174,0.8676449999999998,26.897435897435898,-12.492975884615387,514,0.11828063428401947,0.005
79,3.0,12,2204,2,7.496663496229527,7.971564332301057,615.3539072047446,0.0,214.45536807746987,7.971564332301057,178,0.8669549999999999,27.31645569620253,-12.558765493670887,525,0.09175126254558563,0.005
80,,12,2204,,,,,,,,178,0.8669400000000003,27.55,-12.7245037125,,,
80,68.0,12,2239,2,11.490230053136933,10.988159829024433,164.57201077689967,0.0,131.6060890045776,10.988159829024433,181,0.8664299999999998,27.55,-12.7245037125,534,0.009757665917277336,0.005
81,2.0,12,2248,1,17.825941171611603,18.2915039239717,261.554820173149,0.0,194.01386723821958,18.2915039239717,181,0.866295,27.641975308641975,-12.947495049382718,536,0.015903126448392868,0.005
82,5.0,12,2252,1,23.89347054015196,23.885524769943732,215.44915175671764,0.0,211.48023493012124,23.885524769943732,182,0.866235,27.414634146341463,-12.757408597560978,537,0.08237171173095703,0.005
83,3.0,12,2268,2,7.555920169033774,8.029661371407215,328.3735071087881,0.0,145.15796255628374,8.029661371407215,183,0.8659949999999997,27.132530120481928,-12.604928048192773,541,0.041575465351343155,0.005
84,,12,2268,,,,,,,,183,0.8659800000000002,27.0,-12.497372000000004,,,
84,12.0,12,2273,2,16.30985879321187,16.35887989525208,227.8613723853285,0.0,193.9601370230159,16.35887989525208,183,0.86592,27.0,-12.497372000000004,543,0.020773084834218025,0.005
85,2.0,12,2280,2,9.651486265037313,10.084477592990341,240.86030151881187,0.0,193.72025875723062,10.084477592990341,184,0.8658150000000004,26.741176470588236,-12.39301023529412,544,0.10692062228918076,0.005
86,56.0,12,2313,2,10.919785876608193,11.375563112380487,358.30726756231104,0.0,229.17549893913548,11.375563112380487,187,0.8653200000000003,26.511627906976745,-12.287271651162795,553,0.025786109268665314,0.005
87,3.0,12,2373,2,9.370856355005422,9.96448187201273,334.6431886335374,0.0,612.6991013350765,9.96448187201273,192,0.8644200000000002,26.586206896551722,-12.489699298850578,568,0.04282200336456299,0.005
88,,12,2373,,,,,,,,192,0.8644049999999999,26.96590909090909,-12.41802040909091,,,
88,177.0,12,2433,2,10.008085429861008,10.529807376186483,484.04340924963,0.0,264.7170367272079,10.529807376186483,196,0.8635200000000002,26.96590909090909,-12.41802040909091,583,0.049148526042699814,0.005
89,2.0,12,2443,2,11.258737904263604,11.970820219016415,267.0395654416707,0.0,269.71933337328505,11.970820219016415,197,0.86337,27.337078651685392,-12.935031820224719,585,0.03536297753453255,0.005
90,14.0,12,2450,2,20.12738602778315,20.204479072150008,218.27304861533798,0.0,211.99700069801244,20.204479072150008,198,0.8632650000000004,27.144444444444446,-12.852191611111111,587,0.0746133029460907,0.005
91,3.0,12,2467,2,9.465852741052327,9.163485803227799,73.66754967866973,0.0,385.79077597478044,9.163485803227799,199,0.8630099999999996,26.923076923076923,-12.736897263736264,591,0.03466537594795227,0.005
92,,12,2467,,,,,,,,199,0.8629950000000001,26.815217391304348,-12.744974217391304,,,
92,17.0,12,2485,2,13.597442747079171,13.34546414382252,178.81454218819388,0.0,162.95278222837408,13.34546414382252,201,0.8627400000000003,26.815217391304348,-12.744974217391304,596,0.030144309625029564,0.005
93,0.0,12,2487,0,25.0,25.0,207.02518075087323,0.0,198.5346471436751,25.0,201,0.8627100000000002,26.72043010752688,-12.763490677419355,,,
94,78.0,12,2515,2,11.632909171741728,12.105908918269808,329.7255156129026,0.0,209.04101503075927,12.105908918269808,203,0.8622899999999998,26.45744680851064,-12.639049180851064,603,0.04801512509584427,0.005
95,2.0,12,2574,2,29.14616661191674,2.8607517696828117e-09,651.4015625654255,537.9900201602657,0.0,2.8607517696828117e-09,208,0.8614050000000002,26.473684210526315,-12.674617600000001,618,0.0194423608481884,0.005
96,,12,2574,,,,,,,,208,0.8613899999999997,26.8125,-12.950348958333334,,,
96,168.0,12,2634,2,10.691485051158379,10.839323073649604,49.5974018747272,191.52986974208784,520.5459148401068,10.130814317122264,213,0.8605050000000001,26.8125,-12.950348958333334,633,0.05924175679683685,0.005
97,2.0,12,2638,1,21.606560864472186,21.748408243716128,206.7279316143867,0.0,200.10054495645596,21.748408243716128,213,0.860445,27.15463917525773,-13.384897144329898,634,0.047180913388729095,0.005
98,48.0,12,2656,2,12.935144217880094,12.785416128472665,225.88173382494605,0.0,145.80366330421035,12.785416128472665,215,0.8601749999999997,26.918367346938776,-13.250129469387755,638,0.03976863622665405,0.005
99,3.0,12,2716,2,9.356458972109728,9.950366241168952,739.4974921378836,0.0,238.49786749933367,9.950366241168952,220,0.8592749999999997,26.828282828282827,-13.262933878787878,653,0.050241511315107346,0.005
100,,12,2716,,,,,,,,220,0.8592600000000001,27.16,-13.437382939999999,,,
100,114.0,12,2776,2,9.581349364717152,10.088210908271941,485.4685449512918,0.0,315.54616734286765,10.088210908271941,224,0.8583749999999997,27.16,-13.437382939999999,668,0.06858900189399719,0.005
101,3.0,12,2817,2,9.976343139862168,9.678598018576913,96.0744531005571,0.0,564.330558916865,9.678598018576913,228,0.8577600000000003,27.49,-13.84048502,679,0.021847110241651535,0.005
102,27.0,12,2831,2,15.365616756730974,15.255178941349374,214.9370405169749,0.0,191.81390184414354,15.255178941349374,229,0.85755,27.85,-13.930389139999999,682,0.05739494413137436,0.005
103,2.0,12,2837,2,12.89455841102316,12.547740420996831,224.53991216627696,0.0,162.0516378721312,12.547740420996831,229,0.8574599999999999,27.89,-13.95097572,684,0.07154477387666702,0.005
104,,12,2837,,,,,,,,229,0.8574450000000003,27.35,-13.98436545,,,
104,163.0,12,2897,2,9.745487762636788,10.245353842283707,476.73371417823597,0.0,262.6373193379784,10.245353842283707,234,0.8565599999999999,27.35,-13.98436545,699,0.054650358855724335,0.005
105,3.0,12,2915,2,8.397618226396089,8.163098432546821,34.739193952791084,0.0,314.9216199418017,8.163098432546821,236,0.8562900000000004,27.79,-14.459703479999998,703,0.009912984445691109,0.005
106,8.0,12,2919,1,21.811882618495122,21.731999223330213,169.84618853700144,0.0,235.6324186268019,21.731999223330213,236,0.8562300000000004,27.37,-14.205670770000001,704,0.011512666940689087,0.005
107,2.0,12,2924,2,13.775281516426634,14.43769276378584,215.82375413672105,0.0,235.85474668869062,14.43769276378584,236,0.8561549999999999,27.25,-14.18071307,705,0.02561613731086254,0.005
108,,12,2924,,,,,,,,236,0.8561400000000003,26.7,-13.922979789999998,,,
108,16.0,12,2941,2,11.931833834396288,11.741591939406142,132.61324176793028,0.0,280.11186786140297,11.741591939406142,238,0.8559000000000001,26.7,-13.922979789999998,710,0.04496055468916893,0.005
109,1.0,12,2945,2,19.01917178878981,18.543767371938543,192.8573852464101,0.0,209.13033521554252,18.543767371938543,238,0.8558399999999999,26.27,-13.82799953,711,0.07612502574920654,0.005
110,46.0,12,2961,2,14.536600074362084,14.305048154412383,160.35881119176983,0.0,246.69043612462926,14.305048154412383,239,0.8555999999999997,26.1,-13.83772254,715,0.0346372053027153,0.005
111,2.0,12,3021,2,9.356194767048798,9.950107206514549,744.9203529496413,0.0,48.13380640962623,9.950107206514549,244,0.8546999999999997,26.18,-13.925455190000001,730,0.05854509025812149,0.005
112,,12,3021,,,,,,,,244,0.8546850000000001,26.71,-14.188258350000002,,,
112,24.0,12,3033,2,15.07854585343051,15.06876429580419,274.44579421445144,0.0,155.0174605944512,15.06876429580419,245,0.8545200000000004,26.71,-14.188258350000002,733,0.06740584224462509,0.005
113,2.0,12,3038,1,20.474462604088334,20.65720296404666,207.80462115761276,0.0,219.0171035338621,20.65720296404666,245,0.8544449999999999,26.23,-13.687186720000001,734,0.11646606028079987,0.005
114,15.0,12,3046,2,22.332451317289543,22.235913096870178,202.34704528066243,0.0,227.31584342640795,22.235913096870178,246,0.8543249999999998,26.11,-13.619420230000001,736,0.04420464113354683,0.005
115,3.0,12,3090,2,8.071004000478025,8.535166230093708,470.03464255360655,0.0,346.3439667001526,8.535166230093708,250,0.8536649999999999,25.59,-13.38777894,747,0.03486493229866028,0.005
116,,12,3090,,,,,,,,250,0.8536500000000002,25.97,-13.53912362,,,
116,36.0,12,3110,2,10.93876370371551,10.760505480370501,209.80403680107824,0.0,159.2957822219902,10.760505480370501,251,0.8533650000000004,25.97,-13.53912362,752,0.07620018720626831,0.005
117,3.0,12,3138,2,8.025225227696987,8.49028332769668,414.9373488174791,0.0,240.51491935382597,8.49028332769668,254,0.8529450000000001,26.13,-13.713996709999998,759,0.0653378963470459,0.005
118,20.0,12,3146,2,17.243164208331457,17.261009126135583,229.8737131305661,0.0,211.30248383249653,17.261009126135583,254,0.8528249999999999,25.89,-13.48950731,761,0.04442187398672104,0.005
119,3.0,12,3169,2,8.07534318505519,8.539420498249662,376.99019443078043,0.0,219.68387272788493,8.539420498249662,256,0.8524799999999999,25.37,-13.351408039999999,767,0.0468895249068737,0.005
120,,12,3169,,,,,,,,256,0.8524650000000004,25.47,-13.46297036,,,
120,14.0,12,3176,2,19.987707721311764,20.080378880627542,216.09669773535452,0.0,220.719522303362,20.080378880627542,257,0.8523750000000003,25.47,-13.46297036,768,0.05890753120183945,0.005
121,2.0,12,3181,2,19.020984495249593,19.118870566528447,204.3457640435147,0.0,213.20668477052033,19.118870566528447,257,0.8522999999999998,25.2,-13.353776909999999,770,0.060392025858163834,0.005
122,7.0,12,3186,1,24.110375357636347,23.995018571293553,201.44985284712084,0.0,215.98722154886676,23.995018571293553,257,0.8522250000000001,24.88,-13.112462759999998,771,0.09412481635808945,0.005
123,3.0,12,3200,2,8.980689675059491,9.426367970698745,291.0848988070894,0.0,127.57907492134177,9.426367970698745,258,0.852015,24.33,-12.744527059999996,774,0.045312076807022095,0.005
124,,12,3200,,,,,,,,258,0.8520000000000003,24.39,-12.72549153,,,
124,6.0,12,3207,2,20.26197859308537,20.149654897461964,214.1313909029646,0.0,188.8775376346322,20.149654897461964,259,0.8519100000000002,24.39,-12.72549153,776,0.06909050047397614,0.005
125,2.0,12,3241,2,9.370829267217516,9.964455314323963,453.02099396883966,0.0,366.72646039971914,9.964455314323963,262,0.8513999999999997,23.86,-12.294611659999997,785,0.04498973488807678,0.005
126,150.0,12,3301,1,17.963131285860158,17.224856161303336,224.73880629390416,0.0,270.5195660442063,17.224856161303336,267,0.8504999999999996,24.16,-12.451577259999999,800,0.04407690465450287,0.005
